name,quality_score,deployable,has_dockerfile,has_tests,size_mb,file_count,has_readme,has_license
v0-ai-project-management-tool,40,False,False,False,0.88,173,True,False
v0-ai-tool-list,40,False,False,False,0.75,162,True,False
v0-ai-tools-directory,40,False,False,False,0.43,154,True,False
v0-api-key-manager,50,False,False,True,1.04,214,True,False
v0-aus-ai-workspace,40,False,False,False,0.53,120,True,False
v0-browser-extension-features,40,False,False,False,0.33,91,True,False
v0-browser-extension-ideas,40,False,False,False,0.49,111,True,False
v0-browser-favorites-app,40,False,False,False,0.42,109,True,False
v0-chat-history-organizer,10,False,False,False,0.03,27,False,False
v0-clone,55,False,False,False,3.05,532,True,True
v0-clone-website,40,False,False,False,0.68,153,True,False
v0-combine-projects,40,False,False,False,0.62,137,True,False
v0-comprehensive-content-system,40,False,False,False,0.14,75,True,False
v0-content-processing-system,40,False,False,False,0.55,119,True,False
v0-crypto-mining-dashboard,40,False,False,False,0.37,98,True,False
v0-crypto-trading-platform,40,False,False,False,0.6,158,True,False
v0-customizable-ai-dashboard,40,False,False,False,0.35,96,True,False
v0-iframe-state-preservation,40,False,False,False,0.32,93,True,False
v0-image-analysis,40,False,False,False,0.3,91,True,False
v0-marketplace,40,False,False,False,0.41,110,True,False
v0-music-and-video-platform,40,False,False,False,0.86,157,True,False
v0-prompt-organizer,40,False,False,False,0.42,94,True,False
v0-prompt-os-app-build,40,False,False,False,0.78,187,True,False
v0-prompt-os-dashboard,40,False,False,False,0.97,203,True,False
v0-round,50,False,False,True,0.37,138,True,False
v0-untitled-project,30,False,False,False,0.03,46,True,False
v0-v0-dev-project-management,50,False,False,True,12.99,228,True,False
v0-webui-for-text-analysis,40,False,False,False,1.23,225,True,False
vibecloneemergent,50,False,False,True,0.41,147,True,False
vibelog,65,False,False,False,0.13,59,True,True
vidmuse-studio,40,False,False,False,1.13,148,True,False
voice-coder,65,False,False,False,0.12,56,True,True
voice-coding-assistant,10,False,False,False,0.03,27,False,False
voice-spark-incubator,40,False,False,False,0.82,128,True,False
volo-app,65,False,False,False,2.22,162,True,True
walpaper,50,False,False,False,0.3,84,True,False
web-quad-workspace-vision,40,False,False,False,2.02,198,True,False
whitelabelaibolt,40,False,False,False,0.61,133,True,False
wifi-3d-fusion,75,False,False,True,370.28,3031,True,True
wiki-weave-ai,40,False,False,False,0.97,165,True,False
woods-android-recovery-kit,55,False,False,False,0.45,59,True,True
woodsai69rme_aether-flow-orchestrator,90,True,True,False,1.19,196,True,True
woodsai69rme_agent-nexus,65,False,False,False,1.25,179,True,True
woodsai69rme_agent-orchestrator,65,False,False,False,1.67,221,True,True
woodsai69rme_agentive-ai-discovery-board,90,True,True,False,1.96,290,True,True
woodsai69rme_ai-coder-hub,90,True,True,False,1.51,241,True,True
woodsai69rme_ai-command-center,65,False,False,False,1.37,172,True,True
woodsai69rme_ai-command-center-nexus,65,False,False,False,1.74,220,True,True
woodsai69rme_ai-crypto-trading--monitoring,65,False,False,False,1.2,184,True,True
woodsai69rme_ai-deals-nexus,65,False,False,False,1.03,186,True,True
woodsai69rme_ai-deals-oasis,90,True,True,False,1.52,247,True,True
woodsai69rme_ai-dev-team,65,False,False,False,1.23,165,True,True
woodsai69rme_ai-insight-hub,90,True,True,False,1.62,228,True,True
woodsai69rme_ai-keykeeper,90,True,True,False,1.61,235,True,True
woodsai69rme_ai-money-maker-au,65,False,False,False,1.53,177,True,True
woodsai69rme_ai-nexus-hub,65,False,False,False,1.66,242,True,True
woodsai69rme_ai-nexus-toolkit,65,False,False,False,1.59,239,True,True
woodsai69rme_ai-ops-nexus-hub,65,False,False,False,1.92,259,True,True
woodsai69rme_ai-resource-guardian,90,True,True,False,2.14,259,True,True
woodsai69rme_ai-text-stripper,65,False,False,False,1.39,200,True,True
woodsai69rme_ai-trial-tracker-pro,90,True,True,False,1.05,179,True,True
woodsai69rme_ai-usage-navigator,65,False,False,False,1.92,232,True,True
woodsai69rme_ai-wisdom-vault,65,False,False,False,2.05,225,True,True
woodsai69rme_aiittoolsbolt,65,False,False,False,0.57,115,True,True
woodsai69rme_aiusemaxbolt,65,False,False,False,0.37,93,True,True
woodsai69rme_aiworkspace,65,False,False,False,0.79,108,True,True
woodsai69rme_alpha-ai-crypto-trader,90,True,True,False,2.14,215,True,True
woodsai69rme_alpha-ai-trade-hub,90,True,True,False,2.85,318,True,True
woodsai69rme_antique-vista-verify,90,True,True,False,1.51,216,True,True
woodsai69rme_api-idea-genesis,65,False,False,False,1.46,212,True,True
woodsai69rme_art-echo-creator,65,False,False,False,1.71,218,True,True
woodsai69rme_artspark-nft-haven,90,True,True,False,1.25,209,True,True
woodsai69rme_aud-ai-saver,90,True,True,False,1.43,191,True,True
woodsai69rme_aus-ai-ascend,65,False,False,False,1.35,176,True,True
woodsai69rme_aussie-ai-agency,65,False,False,False,1.62,197,True,True
woodsai69rme_aussie-metal-mayhem-motors,90,True,True,False,5.91,389,True,True
woodsai69rme_auto-researcher-pro,65,False,False,False,1.2,167,True,True
woodsai69rme_auto-synth-ops,65,False,False,False,1.45,164,True,True
woodsai69rme_beacon-clone-trader-dash,65,False,False,False,3.24,432,True,True
woodsai69rme_bolt2,65,False,False,False,0.53,121,True,True
woodsai69rme_boltcrypto,65,False,False,False,0.96,136,True,True
woodsai69rme_boltnew,65,False,False,False,0.76,166,True,True
woodsai69rme_bookmark-buddy-sort,65,False,False,False,1.08,182,True,True
woodsai69rme_bot-bloom-capital,65,False,False,False,1.38,200,True,True
woodsai69rme_branch-buddy-deploy,65,False,False,False,1.53,185,True,True
woodsai69rme_c-2693,90,True,True,False,7.9,267,True,True
woodsai69rme_c-3685,90,True,True,False,3.61,327,True,True
woodsai69rme_c-442780,90,True,True,False,1.17,169,True,True
woodsai69rme_c-692182,65,False,False,False,7.02,210,True,True
woodsai69rme_c-8316,65,False,False,False,3.01,230,True,True
woodsai69rme_c-855294,65,False,False,False,1.24,184,True,True
woodsai69rme_canvas-royale-market,90,True,True,False,1.42,201,True,True
woodsai69rme_charm-clone-assemble-verse,90,True,True,False,1.93,243,True,True
woodsai69rme_chat-spark-organizer,65,False,False,False,1.98,272,True,True
woodsai69rme_chatgpt-file-organizer,65,False,False,False,0.98,152,True,True
woodsai69rme_chatter-connect-analyze-now,65,False,False,False,1.78,217,True,True
woodsai69rme_chrome-and-country-kings,65,False,False,False,1.47,219,True,True
woodsai69rme_claraverse-evolve-ai-nexus,65,False,False,False,2.49,283,True,True
woodsai69rme_claude-code-complete-backup,100,True,True,True,104.56,240,True,True
woodsai69rme_claude-web-clone-magic,65,False,False,False,1.13,163,True,True
woodsai69rme_cloud-companion,90,True,True,False,1.61,232,True,True
woodsai69rme_code-archaeologist-ai-explorer,65,False,False,False,1.62,235,True,True
woodsai69rme_code-archaeologist-ai-forge,90,True,True,False,1.25,181,True,True
woodsai69rme_code-flow-oracle,65,False,False,False,1.66,219,True,True
woodsai69rme_codesnipstripper,55,False,False,False,0.03,48,True,True
woodsai69rme_cognitive-prism-analyzer,65,False,False,False,1.83,216,True,True
woodsai69rme_cogno-control-center,100,True,True,True,1.34,205,True,True
woodsai69rme_coin-alchemy-ai,65,False,False,False,1.16,194,True,True
woodsai69rme_cplatform,65,False,False,False,0.94,204,True,True
woodsai69rme_crypto-ai-hivemind,65,False,False,False,1.9,210,True,True
woodsai69rme_crypto-ai-horizon-dashboard,65,False,False,False,1.02,171,True,True
woodsai69rme_crypto-ai-research--trading-hub,65,False,False,False,1.07,168,True,True
woodsai69rme_crypto-ai-research--trading-hub-1,65,False,False,False,1.03,170,True,True
woodsai69rme_crypto-ai-tradeflow-nexus,90,True,True,False,2.5,257,True,True
woodsai69rme_crypto-ai-trading-platform,65,False,False,False,1.17,199,True,True
woodsai69rme_crypto-all-in-one,90,True,True,False,1.47,207,True,True
woodsai69rme_crypto-automa-pilot,65,False,False,False,2.56,297,True,True
woodsai69rme_crypto-beacon-fusion-hub,90,True,True,False,5.19,581,True,True
woodsai69rme_crypto-beacon-trader-hub-11,90,True,True,False,4.35,721,True,True
woodsai69rme_crypto-cosmos-nexus,65,False,False,False,1.19,167,True,True
woodsai69rme_crypto-dream-trade-sim-11,90,True,True,False,4.58,515,True,True
woodsai69rme_crypto-dream-trade-sim-18,65,False,False,False,3.76,415,True,True
woodsai69rme_crypto-dream-voyage-sim,65,False,False,False,1.02,156,True,True
woodsai69rme_crypto-finder--miner,65,False,False,False,1.41,290,True,True
woodsai69rme_crypto-flow-nexus-ai,90,True,True,False,1.29,210,True,True
woodsai69rme_crypto-forge-master,90,True,True,False,1.76,244,True,True
woodsai69rme_crypto-fusion-genesis,90,True,True,False,1.8,265,True,True
woodsai69rme_crypto-fusion-nexus-flow,65,False,False,False,2.32,253,True,True
woodsai69rme_crypto-fusion-quest,100,True,True,True,1.02,191,True,True
woodsai69rme_crypto-lovable-trader,65,False,False,False,2.5,303,True,True
woodsai69rme_crypto-navigator-ai,65,False,False,False,1.85,193,True,True
woodsai69rme_crypto-nexus-automator,100,True,True,True,1.59,228,True,True
woodsai69rme_crypto-nexus-fusion,90,True,True,False,3.26,320,True,True
woodsai69rme_crypto-nexus-fusion-07,90,True,True,False,4.33,456,True,True
woodsai69rme_crypto-sim-alpha,90,True,True,False,1.27,174,True,True
woodsai69rme_crypto-vision-suite,90,True,True,False,2.65,355,True,True
woodsai69rme_crypto-woods-trader-sim,90,True,True,False,1.53,193,True,True
woodsai69rme_crypto-woods-ulitmate-26,90,True,True,False,4.51,461,True,True
woodsai69rme_cryptoai-trade-commander,65,False,False,False,1.36,184,True,True
woodsai69rme_cryptoai-trade-forge,65,False,False,False,3.45,378,True,True
woodsai69rme_cryptoai-tradeflow-nexus,65,False,False,False,4.22,493,True,True
woodsai69rme_cryptonaut-ai-terminal,65,False,False,False,2.31,264,True,True
woodsai69rme_design-source-hub,90,True,True,False,1.77,205,True,True
woodsai69rme_dev-forge-omni,65,False,False,False,2.11,200,True,True
woodsai69rme_dev-plan-nexus,90,True,True,False,1.26,178,True,True
woodsai69rme_digest-email-forge,65,False,False,False,1.43,200,True,True
woodsai69rme_digital-trading-flow,65,False,False,False,2.9,339,True,True
woodsai69rme_directorybolt,65,False,False,False,0.25,78,True,True
woodsai69rme_docu-prime,65,False,False,False,1.05,158,True,True
woodsai69rme_dream-trade-adventures-club,65,False,False,False,2.47,258,True,True
woodsai69rme_dream-trade-forge,65,False,False,False,1.38,175,True,True
woodsai69rme_echo-chamber-of-wisdom,65,False,False,False,0.98,172,True,True
woodsai69rme_engine-craft-games,65,False,False,False,1.03,167,True,True
woodsai69rme_ethosai-moral-compass-agent,65,False,False,False,1.48,187,True,True
woodsai69rme_evermind-enterprise-ai,90,True,True,False,1.1,181,True,True
woodsai69rme_fast-video-studio,65,False,False,False,1.22,156,True,True
woodsai69rme_favorite-flow-dashboard,65,False,False,False,1.16,161,True,True
woodsai69rme_find-your-funds,65,False,False,False,1.14,163,True,True
woodsai69rme_firefox-fav-flow,90,True,True,False,1.35,198,True,True
woodsai69rme_freebie-ai-optimiser,100,True,True,True,1.83,234,True,True
woodsai69rme_freecrypto,65,False,False,False,0.5,142,True,True
woodsai69rme_fusion-trading-vision,90,True,True,False,4.86,530,True,True
woodsai69rme_fusion-trading-vision-38,90,True,True,False,3.31,428,True,True
woodsai69rme_fusion-trading-vision-42,65,False,False,False,3.32,360,True,True
woodsai69rme_g-8461,90,True,True,False,3.92,196,True,True
woodsai69rme_gamedevforusers,65,False,False,False,1.84,194,True,True
woodsai69rme_gemcopilot-media-scribe,65,False,False,False,1.21,194,True,True
woodsai69rme_github-insights-hub,65,False,False,False,2.33,329,True,True
woodsai69rme_gvie-launchpad,65,False,False,False,1.19,156,True,True
woodsai69rme_hackrfv0,65,False,False,False,0.44,91,True,True
woodsai69rme_idea-ace-showdown-wins,90,True,True,False,1.16,199,True,True
woodsai69rme_idea-fusion-alchemy,90,True,True,False,1.22,180,True,True
woodsai69rme_inferno-project-pulse-forge,90,True,True,False,1.36,206,True,True
woodsai69rme_insight-engine-buddy,100,True,True,True,1.07,165,True,True
woodsai69rme_instant-code-smith,65,False,False,False,1.49,190,True,True
woodsai69rme_intel-agent-grid,65,False,False,False,0.82,130,True,True
woodsai69rme_junior-clone,65,False,False,False,2.35,154,True,True
woodsai69rme_karma-intel-hub,65,False,False,False,1.19,157,True,True
woodsai69rme_keno-ai-fortune,65,False,False,False,1.26,175,True,True
woodsai69rme_keno-oracle-elite-picks,90,True,True,False,1.39,181,True,True
woodsai69rme_link-locker-organizer,65,False,False,False,1.38,170,True,True
woodsai69rme_local-ai-alchemy-lab,65,False,False,False,1.67,216,True,True
woodsai69rme_local-ai-deployer,90,True,True,False,1.55,208,True,True
woodsai69rme_lovable-ai-companion,65,False,False,False,1.55,214,True,True
woodsai69rme_lovable-complex-ideas,65,False,False,False,1.32,191,True,True
woodsai69rme_lovable-evolved-fusion-core,65,False,False,False,2.89,376,True,True
woodsai69rme_lovable-fusion-spark,90,True,True,False,1.81,219,True,True
woodsai69rme_lovable-idea-nexus,65,False,False,False,1.25,195,True,True
woodsai69rme_lovable-project-merger,100,True,True,True,1.25,207,True,True
woodsai69rme_lovable-task-board-magic,65,False,False,False,1.28,163,True,True
woodsai69rme_love-bolt-clone-magic,90,True,True,False,1.58,245,True,True
woodsai69rme_love-db-quest,65,False,False,False,1.16,159,True,True
woodsai69rme_lovebolt-zero-clone,90,True,True,False,1.31,189,True,True
woodsai69rme_lovely-web-clone,90,True,True,False,2.02,242,True,True
woodsai69rme_lovestruck-crypto-nexus,90,True,True,False,2.87,378,True,True
woodsai69rme_loving-bolt-vortex-clone,65,False,False,False,1.23,185,True,True
woodsai69rme_marvel-ai-trading-hub,65,False,False,False,1.82,268,True,True
woodsai69rme_marvel-ai-trading-hub-14,65,False,False,False,3.07,426,True,True
woodsai69rme_marvel-ai-trading-hub-53,65,False,False,False,2.62,313,True,True
woodsai69rme_marvelaitradebolt,65,False,False,False,0.72,120,True,True
woodsai69rme_marvelpokemoncards,65,False,False,False,0.84,106,True,True
woodsai69rme_mimic-youware-clone,65,False,False,False,1.34,214,True,True
woodsai69rme_mind-weaver,65,False,False,False,1.39,195,True,True
woodsai69rme_moneymaker-ai-quest,65,False,False,False,1.68,197,True,True
woodsai69rme_muse-master-dashboard,65,False,False,False,1.33,182,True,True
woodsai69rme_ndis-assistant-ai,65,False,False,False,1.56,175,True,True
woodsai69rme_ndis-flow,65,False,False,False,1.39,177,True,True
woodsai69rme_nebula-weave,65,False,False,False,1.29,199,True,True
woodsai69rme_newcrypto,90,True,True,False,1.4,161,True,True
woodsai69rme_nifty-quest-ai,90,True,True,False,1.39,222,True,True
woodsai69rme_note-scribe-echo,100,True,True,True,1.23,192,True,True
woodsai69rme_omni-ai-enterprise-bot,90,True,True,False,0.97,167,True,True
woodsai69rme_openclaw-hub,65,False,False,False,1.6,210,True,True
woodsai69rme_opstart-glimpse-demo,100,True,True,True,1.15,221,True,True
woodsai69rme_orchids-ai-development-control-system,65,False,False,False,1.58,275,True,True
woodsai69rme_phantom-profit-platform,90,True,True,False,1.38,192,True,True
woodsai69rme_phoenix-repo-revival,65,False,False,False,1.6,222,True,True
woodsai69rme_plant-path-eye-diagnose,65,False,False,False,1.06,185,True,True
woodsai69rme_poke-monopoly-ai-hub,65,False,False,False,1.66,254,True,True
woodsai69rme_pretty-charts-ui,65,False,False,False,1.12,197,True,True
woodsai69rme_profile-detective-seeker,100,True,True,True,1.83,253,True,True
woodsai69rme_project-brain-forge,90,True,True,False,2.15,271,True,True
woodsai69rme_project-brain-hub,65,False,False,False,1.47,210,True,True
woodsai69rme_project-heartbeat-dashboard,65,False,False,False,1.18,193,True,True
woodsai69rme_project-nexus,100,True,True,True,1.58,207,True,True
woodsai69rme_project-nexus-insight,65,False,False,False,1.7,208,True,True
woodsai69rme_project-pal-dashboard-hub,90,True,True,False,1.07,197,True,True
woodsai69rme_project-phoenix-rise,65,False,False,False,1.52,202,True,True
woodsai69rme_projectmanagementbolt,65,False,False,False,0.83,106,True,True
woodsai69rme_prompt-bloom-harvest,65,False,False,False,1.86,249,True,True
woodsai69rme_prompt-galaxy-weaver,65,False,False,False,1.38,223,True,True
woodsai69rme_prompt-hologram-forge,90,True,True,False,1.35,184,True,True
woodsai69rme_prompt-playground,65,False,False,False,2.09,222,True,True
woodsai69rme_prompt-pulse-ai-hub,65,False,False,False,1.27,196,True,True
woodsai69rme_prompt-the-future,65,False,False,False,1.25,176,True,True
woodsai69rme_quad-view-browser-nexus,65,False,False,False,3.31,230,True,True
woodsai69rme_quad-view-navigator,65,False,False,False,1.36,175,True,True
woodsai69rme_quadro-view-nexus,90,True,True,False,2.46,269,True,True
woodsai69rme_quant-alpha-nexus,65,False,False,False,2.15,261,True,True
woodsai69rme_reason-detective-bot,65,False,False,False,1.8,233,True,True
woodsai69rme_remix-of-muse-master-dashboard,65,False,False,False,1.34,169,True,True
woodsai69rme_replit-ready,90,True,True,False,1.46,231,True,True
woodsai69rme_repo-valuation-hub,90,True,True,False,1.39,216,True,True
woodsai69rme_repo-wizard-forge,90,True,True,False,2.36,324,True,True
woodsai69rme_rhythm-project-board,65,False,False,False,0.91,170,True,True
woodsai69rme_rhythm-project-board-58a6bd4e,65,False,False,False,0.91,170,True,True
woodsai69rme_roundaboutbolt,65,False,False,False,0.99,133,True,True
woodsai69rme_score-a-soulmate,65,False,False,False,1.24,152,True,True
woodsai69rme_scrape-smart-guide,90,True,True,False,1.73,207,True,True
woodsai69rme_simple-notepad,65,False,False,False,1.09,136,True,True
woodsai69rme_skywork-portal,65,False,False,False,1.32,167,True,True
woodsai69rme_smart-ai-buddy,100,True,True,True,1.79,236,True,True
woodsai69rme_smart-research-box,65,False,False,False,1.2,157,True,True
woodsai69rme_soulgpt-emotional-echo,65,False,False,False,1.21,199,True,True
woodsai69rme_spare-change-futures,90,True,True,False,0.96,157,True,True
woodsai69rme_starforge-galaxy-clone,65,False,False,False,1.12,162,True,True
woodsai69rme_startup-scout-ai,65,False,False,False,1.19,154,True,True
woodsai69rme_stellar-ai-creator-99493,65,False,False,False,1.72,194,True,True
woodsai69rme_stellar-web-showcase-32,65,False,False,False,1.01,153,True,True
woodsai69rme_strategy-flow-station,90,True,True,False,2.54,290,True,True
woodsai69rme_super-woods-coach-ai,100,True,True,True,1.28,194,True,True
woodsai69rme_super-woods-fire-forge,90,True,True,False,1.99,241,True,True
woodsai69rme_SuperClaude,65,False,False,False,0.61,116,True,True
woodsai69rme_synapse-ai-curator,90,True,True,False,1.03,166,True,True
woodsai69rme_synapse-spark-project,65,False,False,False,0.93,148,True,True
woodsai69rme_tab-flow-scheduler,65,False,False,False,1.44,190,True,True
woodsai69rme_tab-time-pilot-pro,65,False,False,False,1.15,163,True,True
woodsai69rme_tell-me-that-clone,65,False,False,False,1.85,256,True,True
woodsai69rme_tempo-tab-master,65,False,False,False,1.0,162,True,True
woodsai69rme_trading-fusion-vision,100,True,True,True,1.26,215,True,True
woodsai69rme_trading-insight-sphere,65,False,False,False,1.18,164,True,True
woodsai69rme_trading-strategy-nexus,100,True,True,True,1.51,214,True,True
woodsai69rme_trading-vision-forge,65,False,False,False,1.28,212,True,True
woodsai69rme_traffic-circle-social-boost,90,True,True,False,1.98,249,True,True
woodsai69rme_trial-guardian-dashboard,65,False,False,False,1.72,243,True,True
woodsai69rme_truth-scribe-api,65,False,False,False,1.05,156,True,True
woodsai69rme_ui-source-gatherer,90,True,True,False,1.64,217,True,True
woodsai69rme_ultimate-earning-app,65,False,False,False,1.22,170,True,True
woodsai69rme_ultimate-hacking-platform,65,False,False,False,1.48,211,True,True
woodsai69rme_ultimatettoolsnautobolt,65,False,False,False,0.62,108,True,True
woodsai69rme_universal-mobile-unlock-suite,65,False,False,False,1.16,170,True,True
woodsai69rme_v0-ai-agent-army-refactor,75,False,False,True,0.6,173,True,True
woodsai69rme_v0-ai-development-control,65,False,False,False,0.33,98,True,True
woodsai69rme_v0-creator-os-clone,65,False,False,False,0.29,90,True,True
woodsai69rme_v0-crypto-ai-dashboard,65,False,False,False,0.45,157,True,True
woodsai69rme_v0-crypto-nft-ai-ecosystem,65,False,False,False,0.4,132,True,True
woodsai69rme_v0-modern-cryptocurrency-platform,65,False,False,False,0.64,172,True,True
woodsai69rme_v0-music-recreation-tool,65,False,False,False,0.4,151,True,True
woodsai69rme_v0-ultimate-crypto-platform,65,False,False,False,4.91,133,True,True
woodsai69rme_v0-untitled-project,65,False,False,False,0.64,122,True,True
woodsai69rme_vidmuse-studio,65,False,False,False,1.42,189,True,True
woodsai69rme_visionforge-studio,65,False,False,False,1.2,165,True,True
woodsai69rme_web-analyst-mirror,90,True,True,False,1.42,185,True,True
woodsai69rme_web-quadrant-viewer,65,False,False,False,1.43,184,True,True
woodsai69rme_webscrapebolt,90,True,True,False,0.88,92,True,True
woodsai69rme_webscraperbolt,65,False,False,False,0.84,124,True,True
woodsai69rme_woodsempirebolt,65,False,False,False,0.52,83,True,True
woodsai69rme_woodsworking,75,False,False,True,1.17,160,True,True
woodsai69rme_your-ai-guide,65,False,False,False,1.13,130,True,True
woodsai69rme_zeroone-autonomy-forge,90,True,True,False,1.48,244,True,True
woodsai69rme_zeroone-private-nexus,90,True,True,False,5.15,359,True,True
woodsai69rme_zeroonebolt,65,False,False,False,0.32,83,True,True
workspace-ai-automator,40,False,False,False,1.63,191,True,False
WorldView,90,True,True,False,105.11,531,True,True
Youtube-playlist-to-formatted-text,65,False,False,False,2.41,62,True,True
youware-clone-project,40,False,False,False,0.92,147,True,False
youware-fullscreen-clone,40,False,False,False,0.99,171,True,False
z1hackermainbolt,40,False,False,False,1.12,137,True,False
z1knowledgebasebolt,40,False,False,False,1.26,122,True,False
z1projauditfixbolt,50,False,False,False,0.68,101,True,False
zer01bolt,10,False,False,False,0.03,27,False,False
zer0onebolt,40,False,False,False,0.77,91,True,False
ZerePy,65,False,False,False,0.21,69,True,True
zeronev0,40,False,False,False,0.52,138,True,False
zeroone-private-nexus-50,40,False,False,False,4.26,264,True,False
zeroonebolt,10,False,False,False,0.03,27,False,False
